﻿INDEX_KEY,CRTR_YMD,CRTR_WEEK,DWK_NM,CTPV_CD,CTPV_NM,SGG_CD,SGG_NM,TMZN_CD,SEX_DV,AGRDE_CLS,REVISN_AMBLT_PUL_CNT,REVISN_NMBLT_PUL_CNT
LI122100010004LI1221000100040271235,20201201,49,화,47,경상북도,4723,영천시,2,FEMALE,1,1784.120957,123.9336267
LI122100010004LI1221000100040271236,20201201,49,화,47,경상북도,4723,영천시,4,MALE,3,1305.891092,194.2122405
LI122100010004LI1221000100040271237,20201201,49,화,47,경상북도,4723,영천시,0,MALE,4,3066.036389,403.7655942
LI122100010004LI1221000100040271238,20201201,49,화,47,경상북도,4723,영천시,0,FEMALE,5,4864.841031,317.7653461
LI122100010004LI1221000100040271239,20201201,49,화,47,경상북도,4723,영천시,19,FEMALE,4,2944.584636,844.0043061
LI122100010004LI1221000100040271240,20201201,49,화,47,경상북도,4723,영천시,15,MALE,0,527.8662794,65.03821182
LI122100010004LI1221000100040271241,20201201,49,화,47,경상북도,4723,영천시,19,MALE,6,4969.624008,1325.871046
LI122100010004LI1221000100040271242,20201201,49,화,47,경상북도,4723,영천시,11,MALE,6,5100.15516,2632.124064
LI122100010004LI1221000100040271243,20201201,49,화,47,경상북도,4723,영천시,17,MALE,1,3129.581513,744.1070938
LI122100010004LI1221000100040271244,20201201,49,화,47,경상북도,4723,영천시,15,FEMALE,3,2027.700046,685.3788378
LI122100010004LI1221000100040271245,20201201,49,화,47,경상북도,4723,영천시,21,MALE,7,4125.762481,309.8341877
LI122100010004LI1221000100040271246,20201201,49,화,47,경상북도,4723,영천시,10,FEMALE,7,6203.071874,1287.198018
LI122100010004LI1221000100040271247,20201201,49,화,47,경상북도,4723,영천시,15,MALE,4,3443.494981,1949.06717
LI122100010004LI1221000100040271248,20201201,49,화,47,경상북도,4723,영천시,14,FEMALE,7,6502.497919,1330.105968
LI122100010004LI1221000100040271249,20201201,49,화,47,경상북도,4723,영천시,12,MALE,4,3582.292517,2007.287192
LI122100010004LI1221000100040271250,20201201,49,화,47,경상북도,4723,영천시,23,FEMALE,4,3023.60367,314.944195
LI122100010004LI1221000100040271251,20201201,49,화,47,경상북도,4723,영천시,22,MALE,5,4733.104384,1019.615678
LI122100010004LI1221000100040271252,20201201,49,화,47,경상북도,4723,영천시,6,MALE,3,1790.871844,516.6041788
LI122100010004LI1221000100040271253,20201201,49,화,47,경상북도,4723,영천시,12,FEMALE,5,4903.524433,1782.698113
LI122100010004LI1221000100040271254,20201201,49,화,47,경상북도,4723,영천시,4,MALE,4,1631.324654,374.5821289
LI122100010004LI1221000100040271255,20201201,49,화,47,경상북도,4723,영천시,14,MALE,1,4080.064316,849.9220138
LI122100010004LI1221000100040271256,20201201,49,화,47,경상북도,4723,영천시,4,FEMALE,4,1684.514669,140.0553594
LI122100010004LI1221000100040271257,20201201,49,화,47,경상북도,4723,영천시,21,MALE,3,2086.326191,641.7740446
LI122100010004LI1221000100040271258,20201201,49,화,47,경상북도,4723,영천시,21,MALE,0,312.0376556,32.99315071
LI122100010004LI1221000100040271259,20201201,49,화,47,경상북도,4723,영천시,18,MALE,2,3279.657037,1359.260495
LI122100010004LI1221000100040271260,20201201,49,화,47,경상북도,4723,영천시,20,FEMALE,2,1729.893705,461.025555
LI122100010004LI1221000100040271261,20201201,49,화,47,경상북도,4723,영천시,2,MALE,3,1667.405941,218.912487
LI122100010004LI1221000100040271262,20201201,49,화,47,경상북도,4723,영천시,12,FEMALE,2,1776.356555,551.1281059
LI122100010004LI1221000100040271263,20201201,49,화,47,경상북도,4723,영천시,0,MALE,5,5245.007272,709.3615168
LI122100010004LI1221000100040271264,20201201,49,화,47,경상북도,4723,영천시,19,MALE,3,2426.613953,1049.198472
LI122100010004LI1221000100040271265,20201201,49,화,47,경상북도,4723,영천시,11,FEMALE,0,565.6626058,48.20253873
LI122100010004LI1221000100040271266,20201201,49,화,47,경상북도,4723,영천시,5,FEMALE,1,2063.798228,70.28163743
LI122100010004LI1221000100040271267,20201201,49,화,47,경상북도,4723,영천시,13,FEMALE,5,4850.394117,1779.332042
LI122100010004LI1221000100040271268,20201201,49,화,47,경상북도,4723,영천시,1,FEMALE,2,1654.491291,168.9801748
LI122100010004LI1221000100040271269,20201201,49,화,47,경상북도,4723,영천시,13,MALE,4,3572.601099,1866.971224
LI122100010004LI1221000100040271270,20201201,49,화,47,경상북도,4723,영천시,8,MALE,7,3144.783762,1074.605594
LI122100010004LI1221000100040271271,20201201,49,화,47,경상북도,4723,영천시,16,FEMALE,5,4670.002421,1910.535148
LI122100010004LI1221000100040271272,20201201,49,화,47,경상북도,4723,영천시,19,FEMALE,5,4545.6432,1079.701148
LI122100010004LI1221000100040271273,20201201,49,화,47,경상북도,4723,영천시,10,MALE,3,2635.026407,1155.120062
LI122100010004LI1221000100040271274,20201201,49,화,47,경상북도,4723,영천시,8,FEMALE,1,2292.579945,883.3593919
LI122100010004LI1221000100040271275,20201201,49,화,47,경상북도,4723,영천시,22,MALE,3,2084.907169,489.3223288
LI122100010004LI1221000100040271276,20201201,49,화,47,경상북도,4723,영천시,18,FEMALE,2,1710.312401,628.4174371
LI122100010004LI1221000100040271277,20201201,49,화,47,경상북도,4723,영천시,0,MALE,6,5164.846804,400.9869361
LI122100010004LI1221000100040271278,20201201,49,화,47,경상북도,4723,영천시,19,MALE,2,3182.602659,1225.780313
LI122100010004LI1221000100040271279,20201201,49,화,47,경상북도,4723,영천시,4,FEMALE,5,2705.69182,158.5187829
LI122100010004LI1221000100040271280,20201201,49,화,47,경상북도,4723,영천시,8,MALE,6,3756.067467,2135.028145
LI122100010004LI1221000100040271281,20201201,49,화,47,경상북도,4723,영천시,22,MALE,6,4666.925581,513.5649883
LI122100010004LI1221000100040271282,20201201,49,화,47,경상북도,4723,영천시,16,MALE,7,4204.272752,1434.290741
LI122100010004LI1221000100040271283,20201201,49,화,47,경상북도,4723,영천시,21,FEMALE,4,2915.702796,544.7349501
LI122100010004LI1221000100040271284,20201201,49,화,47,경상북도,4723,영천시,15,MALE,5,5128.81395,3027.756037
LI122100010004LI1221000100040271285,20201201,49,화,47,경상북도,4723,영천시,23,FEMALE,1,3120.2255,280.80496
LI122100010004LI1221000100040271286,20201201,49,화,47,경상북도,4723,영천시,9,FEMALE,0,489.6490109,41.50239325
LI122100010004LI1221000100040271287,20201201,49,화,47,경상북도,4723,영천시,11,FEMALE,3,1990.611122,621.5392835
LI122100010004LI1221000100040271288,20201201,49,화,47,경상북도,4723,영천시,10,MALE,7,4306.752639,1631.121768
LI122100010004LI1221000100040271289,20201201,49,화,47,경상북도,4723,영천시,8,FEMALE,2,1199.519665,544.820007
LI122100010004LI1221000100040271290,20201201,49,화,47,경상북도,4723,영천시,16,FEMALE,1,3151.553861,881.2659231
LI122100010004LI1221000100040271291,20201201,49,화,47,경상북도,4723,영천시,15,MALE,1,3855.945235,771.9663835
LI122100010004LI1221000100040271292,20201201,49,화,47,경상북도,4723,영천시,21,FEMALE,5,4312.539172,676.0737122
LI122100010004LI1221000100040271293,20201201,49,화,47,경상북도,4723,영천시,10,MALE,0,611.1162241,38.20379019
LI122100010004LI1221000100040271294,20201201,49,화,47,경상북도,4723,영천시,0,FEMALE,4,3210.471917,261.3963264
LI122100010004LI1221000100040271295,20201201,49,화,47,경상북도,4723,영천시,12,FEMALE,6,5129.682221,1484.479287
LI122100010004LI1221000100040271296,20201201,49,화,47,경상북도,4723,영천시,20,MALE,3,2153.432,822.6560232
LI122100010004LI1221000100040271297,20201201,49,화,47,경상북도,4723,영천시,11,MALE,5,5337.229394,3045.515565
LI122100010004LI1221000100040271298,20201201,49,화,47,경상북도,4723,영천시,20,FEMALE,3,1964.385323,463.2850531
LI122100010004LI1221000100040271299,20201201,49,화,47,경상북도,4723,영천시,14,MALE,7,4270.196393,1612.338356
LI122100010004LI1221000100040271300,20201201,49,화,47,경상북도,4723,영천시,18,MALE,0,394.0502715,71.46263766
LI122100010004LI1221000100040271301,20201201,49,화,47,경상북도,4723,영천시,2,FEMALE,7,4723.546939,150.8083043
LI122100010004LI1221000100040271302,20201201,49,화,47,경상북도,4723,영천시,20,MALE,6,4654.773323,1019.560508
LI122100010004LI1221000100040271303,20201201,49,화,47,경상북도,4723,영천시,4,MALE,2,1773.259128,161.0935055
LI122100010004LI1221000100040271304,20201201,49,화,47,경상북도,4723,영천시,6,FEMALE,0,364.4812393,14.27226901
LI122100010004LI1221000100040271305,20201201,49,화,47,경상북도,4723,영천시,7,MALE,2,2584.721218,1413.209079
LI122100010004LI1221000100040271306,20201201,49,화,47,경상북도,4723,영천시,14,MALE,6,4871.607651,2505.719642
LI122100010004LI1221000100040271307,20201201,49,화,47,경상북도,4723,영천시,10,FEMALE,2,1816.79782,433.4564561
LI122100010004LI1221000100040271308,20201201,49,화,47,경상북도,4723,영천시,13,MALE,7,4267.993755,1548.301979
LI122100010004LI1221000100040271309,20201201,49,화,47,경상북도,4723,영천시,7,FEMALE,7,4999.667373,745.0323339
LI122100010004LI1221000100040271310,20201201,49,화,47,경상북도,4723,영천시,0,MALE,0,374.4088373,14.9774065
LI122100010004LI1221000100040271311,20201201,49,화,47,경상북도,4723,영천시,20,MALE,4,3080.258346,1239.147173
LI122100010004LI1221000100040271312,20201201,49,화,47,경상북도,4723,영천시,3,MALE,1,1390.548882,103.4630497
LI122100010004LI1221000100040271313,20201201,49,화,47,경상북도,4723,영천시,14,MALE,4,3625.345874,1943.262778
LI122100010004LI1221000100040271314,20201201,49,화,47,경상북도,4723,영천시,1,FEMALE,4,2714.931881,170.3107494
LI122100010004LI1221000100040271315,20201201,49,화,47,경상북도,4723,영천시,1,FEMALE,1,2558.331048,153.0039277
LI122100010004LI1221000100040271316,20201201,49,화,47,경상북도,4723,영천시,19,FEMALE,3,1955.467412,591.0293868
LI122100010004LI1221000100040271317,20201201,49,화,47,경상북도,4723,영천시,1,MALE,4,2738.740267,323.4249259
LI122100010004LI1221000100040271318,20201201,49,화,47,경상북도,4723,영천시,20,FEMALE,4,2927.16422,716.6086248
LI122100010004LI1221000100040271319,20201201,49,화,47,경상북도,4723,영천시,10,FEMALE,6,5163.012254,1415.180099
LI122100010004LI1221000100040271320,20201201,49,화,47,경상북도,4723,영천시,13,FEMALE,1,3281.522232,607.9783967
LI122100010004LI1221000100040271321,20201201,49,화,47,경상북도,4723,영천시,11,MALE,0,572.3112121,34.73701477
LI122100010004LI1221000100040271322,20201201,49,화,47,경상북도,4723,영천시,2,FEMALE,3,1498.893428,91.19351876
LI122100010004LI1221000100040271323,20201201,49,화,47,경상북도,4723,영천시,20,MALE,0,314.9878373,14.5830071
LI122100010004LI1221000100040271324,20201201,49,화,47,경상북도,4723,영천시,18,MALE,7,3870.910542,702.1151772
LI122100010004LI1221000100040271325,20201201,49,화,47,경상북도,4723,영천시,15,FEMALE,6,4827.964694,1613.459813
LI122100010004LI1221000100040271326,20201201,49,화,47,경상북도,4723,영천시,13,FEMALE,2,1785.658339,530.0467759
LI122100010004LI1221000100040271327,20201201,49,화,47,경상북도,4723,영천시,17,FEMALE,4,2458.947036,1213.6492
LI122100010004LI1221000100040271328,20201201,49,화,47,경상북도,4723,영천시,23,MALE,1,3481.095927,346.3673613
LI122100010004LI1221000100040271329,20201201,49,화,47,경상북도,4723,영천시,6,FEMALE,5,3597.137908,593.5694191
LI122100010004LI1221000100040271330,20201201,49,화,47,경상북도,4723,영천시,13,FEMALE,7,6247.174365,1434.425481
LI122100010004LI1221000100040271331,20201201,49,화,47,경상북도,4723,영천시,1,FEMALE,0,391.0789154,2.653498173
LI122100010004LI1221000100040271332,20201201,49,화,47,경상북도,4723,영천시,5,MALE,0,340.4016001,2.946425676
LI122100010004LI1221000100040271333,20201201,49,화,47,경상북도,4723,영천시,0,FEMALE,6,5384.445971,274.6538008
LI122100010004LI1221000100040271334,20201201,49,화,47,경상북도,4723,영천시,14,MALE,3,2667.675722,1217.641458
LI122100010004LI1221000100040271335,20201201,49,화,47,경상북도,4723,영천시,8,MALE,1,2469.656642,1060.946431
LI122100010004LI1221000100040271336,20201201,49,화,47,경상북도,4723,영천시,7,FEMALE,6,4078.677118,1083.675304
LI122100010004LI1221000100040271337,20201201,49,화,47,경상북도,4723,영천시,13,MALE,0,648.1724205,108.4727859
LI122100010004LI1221000100040271338,20201201,49,화,47,경상북도,4723,영천시,21,MALE,2,2825.074993,716.3116332
LI122100010004LI1221000100040271339,20201201,49,화,47,경상북도,4723,영천시,7,FEMALE,3,1650.705867,563.6538626
LI122100010004LI1221000100040271340,20201201,49,화,47,경상북도,4723,영천시,14,FEMALE,2,1779.883257,536.6977553
LI122100010004LI1221000100040271341,20201201,49,화,47,경상북도,4723,영천시,23,MALE,0,300.3162909,39.01331043
LI122100010004LI1221000100040271342,20201201,49,화,47,경상북도,4723,영천시,3,MALE,7,2444.331397,99.74300981
LI122100010004LI1221000100040271343,20201201,49,화,47,경상북도,4723,영천시,16,MALE,2,2949.828156,1147.003749
LI122100010004LI1221000100040271344,20201201,49,화,47,경상북도,4723,영천시,23,FEMALE,5,4483.351243,316.1845676
LI122100010004LI1221000100040271345,20201201,49,화,47,경상북도,4723,영천시,14,FEMALE,0,626.6594925,93.34145236
LI122100010004LI1221000100040271346,20201201,49,화,47,경상북도,4723,영천시,10,MALE,5,5162.280305,2898.840117
LI122100010004LI1221000100040271347,20201201,49,화,47,경상북도,4723,영천시,23,FEMALE,3,2016.343913,228.0076934
LI122100010004LI1221000100040271348,20201201,49,화,47,경상북도,4723,영천시,11,MALE,4,3694.539646,1878.275367
LI122100010004LI1221000100040271349,20201201,49,화,47,경상북도,4723,영천시,7,FEMALE,0,369.7490761,25.52660179
LI122100010004LI1221000100040271350,20201201,49,화,47,경상북도,4723,영천시,21,MALE,5,4727.149565,1287.563497
LI122100010004LI1221000100040271351,20201201,49,화,47,경상북도,4723,영천시,8,MALE,4,2354.041244,2011.077172
LI122100010004LI1221000100040271352,20201201,49,화,47,경상북도,4723,영천시,0,MALE,2,2858.972426,515.2991713
LI122100010004LI1221000100040271353,20201201,49,화,47,경상북도,4723,영천시,23,MALE,4,2904.749227,573.6314
LI122100010004LI1221000100040271354,20201201,49,화,47,경상북도,4723,영천시,16,MALE,0,458.6774914,113.6935842
LI122100010004LI1221000100040271355,20201201,49,화,47,경상북도,4723,영천시,11,MALE,3,2719.687075,1158.337487
LI122100010004LI1221000100040271356,20201201,49,화,47,경상북도,4723,영천시,11,FEMALE,2,1835.936209,470.0074203
LI122100010004LI1221000100040271357,20201201,49,화,47,경상북도,4723,영천시,20,FEMALE,6,4898.105798,671.9616487
LI122100010004LI1221000100040271358,20201201,49,화,47,경상북도,4723,영천시,10,FEMALE,1,3086.671248,413.7331176
LI122100010004LI1221000100040271359,20201201,49,화,47,경상북도,4723,영천시,18,FEMALE,6,4926.098556,1224.324869
LI122100010004LI1221000100040271360,20201201,49,화,47,경상북도,4723,영천시,7,MALE,0,277.7780633,37.25164127
LI122100010004LI1221000100040271361,20201201,49,화,47,경상북도,4723,영천시,4,FEMALE,2,974.6837655,100.0815668
LI122100010004LI1221000100040271362,20201201,49,화,47,경상북도,4723,영천시,14,FEMALE,3,2034.421771,658.526238
LI122100010004LI1221000100040271363,20201201,49,화,47,경상북도,4723,영천시,6,FEMALE,2,1357.962741,180.3356719
LI122100010004LI1221000100040271364,20201201,49,화,47,경상북도,4723,영천시,13,MALE,5,5328.294113,3107.958994
LI122100010004LI1221000100040271365,20201201,49,화,47,경상북도,4723,영천시,15,FEMALE,5,4823.160303,1900.813426
LI122100010004LI1221000100040271366,20201201,49,화,47,경상북도,4723,영천시,20,MALE,1,3534.402584,535.4007993
LI122100010004LI1221000100040271367,20201201,49,화,47,경상북도,4723,영천시,2,MALE,1,2273.077958,116.4815264
LI122100010004LI1221000100040271368,20201201,49,화,47,경상북도,4723,영천시,22,FEMALE,0,386.0351005,17.34387159
LI122100010004LI1221000100040271369,20201201,49,화,47,경상북도,4723,영천시,5,MALE,3,1880.549959,307.9852713
LI122100010004LI1221000100040271370,20201201,49,화,47,경상북도,4723,영천시,1,MALE,2,2572.523176,348.7893059
LI122100010004LI1221000100040271371,20201201,49,화,47,경상북도,4723,영천시,7,FEMALE,2,1313.380349,463.0750653
LI122100010004LI1221000100040271372,20201201,49,화,47,경상북도,4723,영천시,13,FEMALE,4,3124.5698,1101.648413
LI122100010004LI1221000100040271373,20201201,49,화,47,경상북도,4723,영천시,3,FEMALE,7,3399.237396,140.9417212
LI122100010004LI1221000100040271374,20201201,49,화,47,경상북도,4723,영천시,8,FEMALE,7,4647.773681,931.4481444
LI122100010004LI1221000100040271375,20201201,49,화,47,경상북도,4723,영천시,15,FEMALE,1,3155.641931,606.5403037
LI122100010004LI1221000100040271376,20201201,49,화,47,경상북도,4723,영천시,1,MALE,0,293.4600563,8.624983311
LI122100010004LI1221000100040271377,20201201,49,화,47,경상북도,4723,영천시,0,FEMALE,3,2150.766314,175.2491494
LI122100010004LI1221000100040271378,20201201,49,화,47,경상북도,4723,영천시,17,FEMALE,2,1395.685776,676.4436942
LI122100010004LI1221000100040271379,20201201,49,화,47,경상북도,4723,영천시,2,MALE,5,3834.446164,438.9641114
LI122100010004LI1221000100040271380,20201201,49,화,47,경상북도,4723,영천시,5,FEMALE,4,2677.447837,257.0701779
LI122100010004LI1221000100040271381,20201201,49,화,47,경상북도,4723,영천시,5,MALE,6,4627.905048,693.0698816
LI122100010004LI1221000100040271382,20201201,49,화,47,경상북도,4723,영천시,15,MALE,2,2939.055401,1091.226752
LI122100010004LI1221000100040271383,20201201,49,화,47,경상북도,4723,영천시,17,MALE,2,2709.243504,1395.013781
LI122100010004LI1221000100040271384,20201201,49,화,47,경상북도,4723,영천시,2,FEMALE,2,1282.151944,147.5961258
