관광지명,지역(광역),지역(기초),주소,대분류,중분류,소분류,위도,경도,읍면동,업체명,주소_카페,위도_카페,경도_카페,상호,위도_캠핑장,경도_캠핑장,업체명_사찰,전화번호,위도_사찰,경도_사찰,행사명,행사내용,장소명,행사시작일자,행사종료일자
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,주커피영천금호,경상북도 영천시 금호읍 금호로 32,35.92949881,128.8654118,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,카페봄봄 영천금호점,"경상북도 영천시 금호읍 금호로 73, 1층",35.93080126,128.869759,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피베이 영천금호점,경상북도 영천시 금호읍 금호로 137-1,35.93238291,128.8765808,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,영천신흥사,054-334-1101,35.93729979,128.8986443,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,영천 솔롱고 글램핑,35.9018361149035,128.925977559837,죽림사(영천),0507-1416-1310,35.94570813,128.916925,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,캠프공존,35.9209655313392,128.861025869434,영천신흥사,054-334-1101,35.93729979,128.8986443,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,영천관광전국사진공모전,2017년 입상작품 35점 정도,최무선과학관,2018-11-09,2018-11-18
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,최무선장군 추모제,최무선장군 추모제례,최무선과학관,2019-04-21,2019-04-21
최무선과학관,경상북도,영천시,경상북도 영천시 금호읍 창산길 100-29,인문(문화/예술/역사),문화시설,전시관,35.9077385843827,128.881024080224,금호읍,커피앤 커피,"경상북도 영천시 금호읍 금호로 165, 1층",35.93333634,128.8793065,캠프공존,35.9209655313392,128.861025869434,죽림사(영천),0507-1416-1310,35.94570813,128.916925,관광사진공모전 입상작품 전시,입상작품 전시,최무선과학관,2020-02-11,2020-03-01
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,NAVID(나비드),"경상북도 영천시 신녕면 치산관광길 175, 1층",36.05565671,128.7160181,휘명빌리지,36.0459750239407,128.800724617338,부귀사(영천),054-332-0910,36.02565658,128.7479089,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,NAVID(나비드),"경상북도 영천시 신녕면 치산관광길 175, 1층",36.05565671,128.7160181,휘명빌리지,36.0459750239407,128.800724617338,수도사(영천),054-337-0730,36.03962708,128.7179625,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,NAVID(나비드),"경상북도 영천시 신녕면 치산관광길 175, 1층",36.05565671,128.7160181,휘명빌리지,36.0459750239407,128.800724617338,신녕포교당,054-332-0271,36.04094682,128.7900248,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,NAVID(나비드),"경상북도 영천시 신녕면 치산관광길 175, 1층",36.05565671,128.7160181,휘명빌리지,36.0459750239407,128.800724617338,한광사,054-332-0772,36.08420378,128.7666311,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,NAVID(나비드),"경상북도 영천시 신녕면 치산관광길 175, 1층",36.05565671,128.7160181,치산관광지 캠핑장,36.0491430346908,128.712808386993,부귀사(영천),054-332-0910,36.02565658,128.7479089,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,NAVID(나비드),"경상북도 영천시 신녕면 치산관광길 175, 1층",36.05565671,128.7160181,치산관광지 캠핑장,36.0491430346908,128.712808386993,수도사(영천),054-337-0730,36.03962708,128.7179625,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,NAVID(나비드),"경상북도 영천시 신녕면 치산관광길 175, 1층",36.05565671,128.7160181,치산관광지 캠핑장,36.0491430346908,128.712808386993,신녕포교당,054-332-0271,36.04094682,128.7900248,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,NAVID(나비드),"경상북도 영천시 신녕면 치산관광길 175, 1층",36.05565671,128.7160181,치산관광지 캠핑장,36.0491430346908,128.712808386993,한광사,054-332-0772,36.08420378,128.7666311,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,더드림커피 영천신녕점,"경상북도 영천시 신녕면 장수로 1607, 전면 우측 두번째 상가 (11)호",36.03534367,128.7901813,휘명빌리지,36.0459750239407,128.800724617338,부귀사(영천),054-332-0910,36.02565658,128.7479089,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,더드림커피 영천신녕점,"경상북도 영천시 신녕면 장수로 1607, 전면 우측 두번째 상가 (11)호",36.03534367,128.7901813,휘명빌리지,36.0459750239407,128.800724617338,수도사(영천),054-337-0730,36.03962708,128.7179625,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,더드림커피 영천신녕점,"경상북도 영천시 신녕면 장수로 1607, 전면 우측 두번째 상가 (11)호",36.03534367,128.7901813,휘명빌리지,36.0459750239407,128.800724617338,신녕포교당,054-332-0271,36.04094682,128.7900248,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,더드림커피 영천신녕점,"경상북도 영천시 신녕면 장수로 1607, 전면 우측 두번째 상가 (11)호",36.03534367,128.7901813,휘명빌리지,36.0459750239407,128.800724617338,한광사,054-332-0772,36.08420378,128.7666311,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,더드림커피 영천신녕점,"경상북도 영천시 신녕면 장수로 1607, 전면 우측 두번째 상가 (11)호",36.03534367,128.7901813,치산관광지 캠핑장,36.0491430346908,128.712808386993,부귀사(영천),054-332-0910,36.02565658,128.7479089,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,더드림커피 영천신녕점,"경상북도 영천시 신녕면 장수로 1607, 전면 우측 두번째 상가 (11)호",36.03534367,128.7901813,치산관광지 캠핑장,36.0491430346908,128.712808386993,수도사(영천),054-337-0730,36.03962708,128.7179625,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,더드림커피 영천신녕점,"경상북도 영천시 신녕면 장수로 1607, 전면 우측 두번째 상가 (11)호",36.03534367,128.7901813,치산관광지 캠핑장,36.0491430346908,128.712808386993,신녕포교당,054-332-0271,36.04094682,128.7900248,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,더드림커피 영천신녕점,"경상북도 영천시 신녕면 장수로 1607, 전면 우측 두번째 상가 (11)호",36.03534367,128.7901813,치산관광지 캠핑장,36.0491430346908,128.712808386993,한광사,054-332-0772,36.08420378,128.7666311,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,로아카페,"경상북도 영천시 신녕면 장수로 1617, 1층 전면 우측 2번째호",36.03608743,128.7894675,휘명빌리지,36.0459750239407,128.800724617338,부귀사(영천),054-332-0910,36.02565658,128.7479089,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,로아카페,"경상북도 영천시 신녕면 장수로 1617, 1층 전면 우측 2번째호",36.03608743,128.7894675,휘명빌리지,36.0459750239407,128.800724617338,수도사(영천),054-337-0730,36.03962708,128.7179625,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,로아카페,"경상북도 영천시 신녕면 장수로 1617, 1층 전면 우측 2번째호",36.03608743,128.7894675,휘명빌리지,36.0459750239407,128.800724617338,신녕포교당,054-332-0271,36.04094682,128.7900248,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,로아카페,"경상북도 영천시 신녕면 장수로 1617, 1층 전면 우측 2번째호",36.03608743,128.7894675,휘명빌리지,36.0459750239407,128.800724617338,한광사,054-332-0772,36.08420378,128.7666311,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,로아카페,"경상북도 영천시 신녕면 장수로 1617, 1층 전면 우측 2번째호",36.03608743,128.7894675,치산관광지 캠핑장,36.0491430346908,128.712808386993,부귀사(영천),054-332-0910,36.02565658,128.7479089,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,로아카페,"경상북도 영천시 신녕면 장수로 1617, 1층 전면 우측 2번째호",36.03608743,128.7894675,치산관광지 캠핑장,36.0491430346908,128.712808386993,수도사(영천),054-337-0730,36.03962708,128.7179625,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,로아카페,"경상북도 영천시 신녕면 장수로 1617, 1층 전면 우측 2번째호",36.03608743,128.7894675,치산관광지 캠핑장,36.0491430346908,128.712808386993,신녕포교당,054-332-0271,36.04094682,128.7900248,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,로아카페,"경상북도 영천시 신녕면 장수로 1617, 1층 전면 우측 2번째호",36.03608743,128.7894675,치산관광지 캠핑장,36.0491430346908,128.712808386993,한광사,054-332-0772,36.08420378,128.7666311,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,마실커피숍,"경상북도 영천시 신녕면 치산효령로 2, 1층",36.04354618,128.7873225,휘명빌리지,36.0459750239407,128.800724617338,부귀사(영천),054-332-0910,36.02565658,128.7479089,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,마실커피숍,"경상북도 영천시 신녕면 치산효령로 2, 1층",36.04354618,128.7873225,휘명빌리지,36.0459750239407,128.800724617338,수도사(영천),054-337-0730,36.03962708,128.7179625,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,마실커피숍,"경상북도 영천시 신녕면 치산효령로 2, 1층",36.04354618,128.7873225,휘명빌리지,36.0459750239407,128.800724617338,신녕포교당,054-332-0271,36.04094682,128.7900248,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,마실커피숍,"경상북도 영천시 신녕면 치산효령로 2, 1층",36.04354618,128.7873225,휘명빌리지,36.0459750239407,128.800724617338,한광사,054-332-0772,36.08420378,128.7666311,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,마실커피숍,"경상북도 영천시 신녕면 치산효령로 2, 1층",36.04354618,128.7873225,치산관광지 캠핑장,36.0491430346908,128.712808386993,부귀사(영천),054-332-0910,36.02565658,128.7479089,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,마실커피숍,"경상북도 영천시 신녕면 치산효령로 2, 1층",36.04354618,128.7873225,치산관광지 캠핑장,36.0491430346908,128.712808386993,수도사(영천),054-337-0730,36.03962708,128.7179625,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,마실커피숍,"경상북도 영천시 신녕면 치산효령로 2, 1층",36.04354618,128.7873225,치산관광지 캠핑장,36.0491430346908,128.712808386993,신녕포교당,054-332-0271,36.04094682,128.7900248,,,,,
치산계곡,경상북도,영천시,경상북도 영천시 신녕면 치산리,자연,자연관광지,계곡,36.0406469735362,128.717759350206,신녕면,마실커피숍,"경상북도 영천시 신녕면 치산효령로 2, 1층",36.04354618,128.7873225,치산관광지 캠핑장,36.0491430346908,128.712808386993,한광사,054-332-0772,36.08420378,128.7666311,,,,,
