관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
영천시청,,경상북도 영천시 망정동 8-19(우로지 자연숲 황토길),생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.9852001,128.9553787,2022-11-29
영천시청,　,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,정남,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,정서,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,정동,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,북서,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,북동,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,남서,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,남동,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,정동,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,,경상북도 영천시 망정동 390-2(망정 자연숲),생활방범,1,200,정남,30,2022-09-01,054-330-6663,35.984388,128.9517549,2022-11-29
영천시청,경상북도 영천시 고경면 상리리 배골길,경상북도 영천시 고경면 상리리 277-1 (상리리 입구),생활방범,1,200,360도전방면,30,2012-12-01,054-330-6663,36.0093038,129.0354148,2022-11-29
영천시청,경상북도 영천시 작산동 칠백로,경상북도 영천시 작산동 375-2 (도남교 앞),생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.9372789,128.936656,2022-11-29
영천시청,경상북도 영천시 고경면 단포리 단포구보길,경상북도 영천시 고경면 단포리 187-11 (영천강변체육공원),재난재해,1,200,360도전방면,30,2010-10-01,054-330-6663,35.9765798,128.9694887,2022-11-29
영천시청,경상북도 영천시 고경면 단포리 단포구보길,경상북도 영천시 고경면 단포리 407-79번지선 단포교 하류 (자호천),재난재해,1,200,360도전방면,30,2012-12-01,054-330-6663,35.9703972,128.9711394,2022-11-29
영천시청,경상북도 영천시 최무선로 364,경상북도 영천시 금호강 음악분수대,재난재해,1,200,360도전방면,30,2012-01-01,054-330-6663,35.969071,128.935721,2022-11-29
영천시청,경상북도 영천시 창구동 최무선로,경상북도 영천시 창구동 46-1 (중앙사거리),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9668798,128.9313255,2022-11-29
영천시청,경상북도 영천시 창구동 최무선로,경상북도 영천시 창구동 46-1 (중앙사거리),생활방범,1,200,북서,30,2018-08-01,054-330-6663,35.9668798,128.9313255,2022-11-29
영천시청,경상북도 영천시 창구동 최무선로,경상북도 영천시 창구동 46-1 (중앙사거리),생활방범,1,200,정동,30,2018-08-01,054-330-6663,35.9668798,128.9313255,2022-11-29
영천시청,경상북도 영천시 창구동 최무선로,경상북도 영천시 창구동 46-1 (중앙사거리),생활방범,1,200,정북,30,2018-08-01,054-330-6663,35.9668798,128.9313255,2022-11-29
영천시청,경상북도 영천시 창구동 최무선로,경상북도 영천시 창구동 46-1 (중앙사거리),생활방범,1,200,360도전방면,30,2018-08-01,054-330-6663,35.9668798,128.9313255,2022-11-29
영천시청,경상북도 영천시 창구동 최무선로,경상북도 영천시 창구동 46-1 (중앙사거리),생활방범,1,200,정남,30,2019-10-01,054-330-6663,35.9668798,128.9313255,2022-11-29
영천시청,경상북도 영천시 금호읍 교대리 금창로,경상북도 영천시 금호읍 교대리 661번지선 금창교 (금호강),재난재해,1,200,360도전방면,30,2010-10-01,054-330-6663,35.9310098,128.8749871,2022-11-29
영천시청,경상북도 영천시 도림동 직동길,경상북도 영천시 도림동 직동지,재난재해,1,200,360도전방면,30,2013-12-01,054-330-6663,36.009538,128.932379,2022-11-29
영천시청,경상북도 영천시 최무선로 364 (문외동),경상북도 영천시 문외동 317번지선 영동교 (금호강),재난재해,1,200,360도전방면,30,2011-06-01,054-330-6663,35.9704232,128.9398015,2022-11-29
영천시청,경상북도 영천시 신녕면 치산리 신암길,경상북도 영천시 신녕면 치산리 1343번지선 (치산계곡),재난재해,1,200,360도전방면,30,2012-12-01,054-330-6663,36.0474322,128.7131275,2022-11-29
영천시청,경상북도 영천시 오수동 오수5길,경상북도 영천시 오수동 434-26번지선 (오수동),재난재해,1,200,360도전방면,30,2012-12-01,054-330-6663,35.9552954,128.9194206,2022-11-29
영천시청,경상북도 영천시 완산동 강변로,경상북도 영천시 완산동 1050번지선 (금호강),재난재해,1,200,360도전방면,30,2011-06-01,054-330-6663,35.9647282,128.9335488,2022-11-29
영천시청,경상북도 영천시 임고면 심방로,경상북도 영천시 임고면 삼매리 1250-20번지선 영천댐 하류 (삼매교),재난재해,1,200,360도전방면,30,2011-06-01,054-330-6663,36.0557341,129.011347,2022-11-29
영천시청,경상북도 영천시 임고면 평천리 평천신촌길,경상북도 영천시 임고면 평천리 164번지선 임고강변공원 (평천보),재난재해,1,200,360도전방면,30,2010-10-01,054-330-6663,36.0308072,128.9893827,2022-11-29
영천시청,경상북도 영천시 자양면 충효리 포은로,경상북도 영천시 자양면 충효리 542번지선 군평보 (자호천),재난재해,1,200,360도전방면,30,2010-10-01,054-330-6663,36.1066792,129.0731232,2022-11-29
영천시청,경상북도 영천시 청통면 치일리 청통로,경상북도 영천시 청통면 치일리 치일지,재난재해,1,200,360도전방면,30,2013-06-01,054-330-6663,35.992403,128.798469,2022-11-29
영천시청,경상북도 영천시 화북면 자천리 천문로,경상북도 영천시 화북면 자천리 2122번지선 봉림교 (고현천),재난재해,1,200,360도전방면,30,2010-10-01,054-330-6663,36.1030596,128.9120124,2022-11-29
영천시청,경상북도 영천시 고경면 단포리 거곡로,경상북도 영천시 고경면 단포리 301-10 (대의리 마을입구),생활방범,1,200,정남,30,2020-06-01,054-330-6663,35.9798767,128.9777884,2022-11-29
영천시청,경상북도 영천시 고경면 도암리 추곡길,경상북도 영천시 고경면 도암리 370-1 (용전교 진입로),생활방범,1,130,남동,30,2013-05-01,054-330-6663,35.9911081,129.0051564,2022-11-29
영천시청,경상북도 영천시 고경면 오룡리 오배길,경상북도 영천시 고경면 오룡리 149 (오룡리 마을입구),생활방범,1,200,정남,30,2020-06-01,054-330-6663,36.0136304,129.1311189,2022-11-29
영천시청,경상북도 영천시 고경면 차당실로,경상북도 영천시 고경면 차당리 675-1 (삼귀리 입구),생활방범,1,200,정북,30,2016-06-01,054-330-6663,35.9649732,129.0664588,2022-11-29
영천시청,경상북도 영천시 고경면 창하리 민도길,경상북도 영천시 고경면 창하리 146 (고도교 입구),생활방범,1,200,360도전방면,30,2022-09-01,054-330-6663,35.9840447,128.9975557,2022-11-29
영천시청,경상북도 영천시 고경면 해선리 차당실로,경상북도 영천시 고경면 해선리 897-13 (전사교 입구),생활방범,1,200,북동,30,2020-06-01,054-330-6663,36.0018381,129.0533533,2022-11-29
영천시청,경상북도 영천시 운동장로 55 (교촌동),경상북도 영천시 교촌동 281-8 (영천체육관 앞),생활방범,1,200,360도전방면,30,2016-06-01,054-330-6663,35.9683042,128.923555,2022-11-29
영천시청,경상북도 영천시 금노동 쇠늘만길,경상북도 영천시 금노동 214 (쇠느리 입구),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.951294,128.941212,2022-11-29
영천시청,경상북도 영천시 금노동 강변길,경상북도 영천시 금노동 561-10 (영서교 부근),생활방범,1,200,북동,30,2015-06-01,054-330-6663,35.9617568,128.9260647,2022-11-29
영천시청,경상북도 영천시 금노동 강변로,경상북도 영천시 금노동 584-9 앞 (영천터미널 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.960915,128.927594,2022-11-29
영천시청,경상북도 영천시 금호읍 냉천리 금호로,경상북도 영천시 금호읍 냉천리 406-5 (서광모텔 근처),생활방범,1,200,정남,30,2018-08-01,054-330-6663,35.934679,128.8845833,2022-11-29
영천시청,경상북도 영천시 금호읍 대곡리 대곡길,경상북도 영천시 금호읍 대곡리 607-1,생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.8945293,128.9178733,2022-11-29
영천시청,경상북도 영천시 금호읍 대구대길 74-1,경상북도 영천시 금호읍 삼호리 22-13 (삼호2리 입구),생활방범,1,200,정남,30,2021-06-01,054-330-6663,35.9242159,128.8692701,2022-11-29
영천시청,경상북도 영천시 금호읍 오계리 사근당길,경상북도 영천시 금호읍 오계리 423-3 (오계2리 진입로),생활방범,1,200,정남,30,2022-09-01,054-330-6663,35.9044916,128.8891497,2022-11-29
영천시청,경상북도 영천시 금호읍 창산길 157,경상북도 영천시 금호읍 원기리 78 (원기리 마을입구),생활방범,1,130,남서,30,2019-10-01,054-330-6663,35.9085429,128.8857062,2022-11-29
영천시청,경상북도 영천시 북계길 35 (녹전동),경상북도 영천시 녹전동512-2,생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,36.006292,128.91908,2022-11-29
영천시청,경상북도 영천시 대창면 장곡길 5,경상북도 영천시 대창면 구지리 1076,생활방범,1,200,북동,30,2017-06-01,054-330-6663,35.8744608,128.8752834,2022-11-29
영천시청,경상북도 영천시 대창면 금박로 1054,경상북도 영천시 대창면 대창리 1076-164 (구지리 진입로),생활방범,1,200,남동,30,2014-05-01,054-330-6663,35.874862,128.8948492,2022-11-29
영천시청,경상북도 영천시 대창면 오길리 용두길,경상북도 영천시 대창면 오길리 884 (오길리 마을입구),생활방범,1,200,정남,30,2012-06-01,054-330-6663,35.862792,128.9269628,2022-11-29
영천시청,경상북도 영천시 대창면 오길리 영지길,경상북도 영천시 대창면 오길리 958 (신광1교 입구),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.8643661,128.9194361,2022-11-29
영천시청,경상북도 영천시 대창면 조곡안길 20,경상북도 영천시 대창면 조곡리 564 (조곡리 진입로),생활방범,1,200,정동,30,2020-06-01,054-330-6663,35.8638849,128.9098605,2022-11-29
영천시청,경상북도 영천시 대창면 직천리 금창로,"경상북도 영천시 대창면 직천리 185-1, 직천 마곡재 입구",생활방범,1,200,북동,30,2015-06-01,054-330-6663,35.8670514,128.9644243,2022-11-29
영천시청,경상북도 영천시 도남공단3길 25 (도남동),경상북도 영천시 도남동 214-1 (네비엔 사거리),생활방범,1,200,360도전방면,30,2017-07-01,054-330-6663,35.928549,128.937656,2022-11-29
영천시청,경상북도 영천시 도동 천문로,경상북도 영천시 도동 253-3 (성남여중고 앞),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.9489109,128.929796,2022-11-29
영천시청,경상북도 영천시 망정동 창신길,경상북도 영천시 망정동 175-1 (공영주차장),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.975765,128.949512,2022-11-29
영천시청,경상북도 영천시 망정동 호국로,경상북도 영천시 망정동 188-2 앞 (청호아파트 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.975663,128.950211,2022-11-29
영천시청,경상북도 영천시 망정2길 221 (망정동),경상북도 영천시 망정동 361 앞 (한신더휴.세왕금속),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.98314,128.952197,2022-11-29
영천시청,경상북도 영천시 언하공단로 83 (망정동),경상북도 영천시 망정동 410-8 앞 (창신아파트 건너),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.98613,128.954543,2022-11-29
영천시청,경상북도 영천시 창신1길 4 (망정동),경상북도 영천시 망정동 417-17 앞 (창신아파트 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.986193,128.955173,2022-11-29
영천시청,경상북도 영천시 충효로 15,경상북도 영천시 문내동 209-3 앞 (중앙초),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9707,128.931672,2022-11-29
영천시청,경상북도 영천시 호국로 13 (문외동),경상북도 영천시 문외동 40-33 앞 (영천시청.영천축산농협 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.971521,128.939812,2022-11-29
영천시청,"경상북도 영천시 호국로 8 (문외동, 광원골드존)",경상북도 영천시 문외동 41-13 앞 (영천시청.영천축산농협 건너),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.971287,128.939578,2022-11-29
영천시청,경상북도 영천시 최무선로 357 (문외동),경상북도 영천시 문외동 56-8 앞 (경북신경외과 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.970483,128.937657,2022-11-29
영천시청,경상북도 영천시 봉동2길,경상북도 영천시 봉동 304-6 (가와인아파트 부근 놀이터),생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.933184,128.941711,2022-11-29
영천시청,경상북도 영천시 북안면 명주리 운복로,경상북도 영천시 북안면 명주리 306-2 (명주보건지료소 주변),생활방범,1,200,북동,30,2017-06-01,054-330-6663,35.8729006,128.9949838,2022-11-29
영천시청,경상북도 영천시 북안면 반정2길 62,경상북도 영천시 북안면 반정리 1243-6 (반정2리 경로당 앞),생활방범,1,200,남동,30,2015-06-01,054-330-6663,35.928221,128.9908625,2022-11-29
영천시청,경상북도 영천시 북안면 북안공단길 60,경상북도 영천시 북안면 반정리 150-14 (북안농공단지내S코리아),생활방범,1,200,정동,30,2016-10-01,054-330-6663,35.9346548,128.998024,2022-11-29
영천시청,경상북도 영천시 북안면 북안공단길 16,경상북도 영천시 북안면 반정리 150-5 (북안농공단지내동주PNG),생활방범,1,200,남동,30,2016-10-01,054-330-6663,35.9305909,128.997102,2022-11-29
영천시청,경상북도 영천시 북안면 북안공단길 20,경상북도 영천시 북안면 반정리 150-6 (북안농공단지내㈜미광)),생활방범,1,200,정서,30,2016-10-01,054-330-6663,35.9319348,128.998,2022-11-29
영천시청,경상북도 영천시 북안면 옥포길 4,경상북도 영천시 북안면 송포리 222 (송포2리 노인정 주변),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.9424934,128.9836925,2022-11-29
영천시청,경상북도 영천시 북안면 유하큰길 10,경상북도 영천시 북안면 유하리 433,생활방범,1,200,북동,30,2015-06-01,054-330-6663,35.9380904,128.9734702,2022-11-29
영천시청,경상북도 영천시 북안면 유상길 4,경상북도 영천시 북안면 유하리 479-3 (유상리 입구),생활방범,1,200,남동,30,2016-06-01,054-330-6663,35.9391492,128.9704734,2022-11-29
영천시청,경상북도 영천시 북안면 임포역길 97-1,경상북도 영천시 북안면 임포리 242-17 (임포2리 진입로),생활방범,1,200,남동,30,2020-06-01,054-330-6663,35.9172994,129.0099544,2022-11-29
영천시청,경상북도 영천시 북안면 임포역길 44,경상북도 영천시 북안면 임포리 59-4 (동심어린이집),어린이보호,1,200,북서,30,2015-06-01,054-330-6663,35.9209309,129.0112147,2022-11-29
영천시청,경상북도 영천시 북안면 돌할매로 216,경상북도 영천시 북안면 자포리 302-2 (자포 삼거리),생활방범,1,200,정동,30,2020-06-01,054-330-6663,35.9288095,129.0199815,2022-11-29
영천시청,경상북도 영천시 신녕면 큰골길 101,경상북도 영천시 신녕면 가천리 183-1 (가천리 마을회관 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,36.054618,128.79176,2022-11-29
영천시청,경상북도 영천시 신녕면 매양리 치산효령로,경상북도 영천시 신녕면 부산리 1160-3 (치산 2리 마을 입구),생활방범,1,200,남서,30,2021-06-01,054-330-6663,36.063682,128.7296306,2022-11-29
영천시청,경상북도 영천시 신녕면 장수로 1607,경상북도 영천시 신녕면 완전리 675-3 (강희네식당앞),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,36.0353449,128.790183,2022-11-29
영천시청,경상북도 영천시 신녕면 화남리 권응수길,경상북도 영천시 신녕면 화남리 676-1 (화남1리 마을입구),생활방범,1,200,북동,30,2020-06-01,054-330-6663,36.0745165,128.7601239,2022-11-29
영천시청,경상북도 영천시 야사4길 11 (야사동),경상북도 영천시 야사동 116 (영동시장부근),생활방범,1,200,360도전방면,30,2016-06-01,054-330-6663,35.9763844,128.9455255,2022-11-29
영천시청,경상북도 영천시 천문로 642 (오미동),경상북도 영천시 오미동 1129 (효성화학앞),생활방범,1,200,남동,30,2019-12-01,054-330-6663,35.9921998,128.9235313,2022-11-29
영천시청,경상북도 영천시 오수동 오수3길,경상북도 영천시 오수동 136-2 (기쁜소식 영천교회 주변),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,35.959817,128.915736,2022-11-29
영천시청,경상북도 영천시 완산동 강남길,경상북도 영천시 완산동 1063-5 (금시당 옆),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9641858,128.9354821,2022-11-29
영천시청,경상북도 영천시 완산동 시장로,경상북도 영천시 완산동 1069-3 앞 (영천농협),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.963528,128.936359,2022-11-29
영천시청,경상북도 영천시 완산동 시장로,경상북도 영천시 완산동 1071-2 (명동의류타운 앞),생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,35.9634863,128.9355493,2022-11-29
영천시청,경상북도 영천시 완산동 동운길,경상북도 영천시 완산동 1085-2 (KT뒤 현대상사 옆 삼거리),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9609401,128.936479,2022-11-29
영천시청,경상북도 영천시 완산둑길 6 (완산동),경상북도 영천시 완산동 1269-81 (완산둑길 10번지 옆),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9640541,128.9338716,2022-11-29
영천시청,경상북도 영천시 완산3길 30 (완산동),경상북도 영천시 완산동 729-56 (행복하이츠 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9653091,128.9405949,2022-11-29
영천시청,경상북도 영천시 완산동 시장로,경상북도 영천시 완산동 987-2 (중앙약국 건너편),생활방범,1,200,360도전방면,30,2022-09-01,054-330-6663,35.9634619,128.9373676,2022-11-29
영천시청,경상북도 영천시 시장5길 7 (완산동),경상북도 영천시 완산동 988-36 (미래연합의원 앞),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.9654442,128.9375449,2022-11-29
영천시청,경상북도 영천시 완산동 시장4길,경상북도 영천시 완산동 990-31 (공용화장실앞),생활방범,1,200,북서,30,2019-10-01,054-330-6663,35.9645661,128.937113,2022-11-29
영천시청,경상북도 영천시 임고면 사리 사덕로,경상북도 영천시 임고면 사리 1003-5 (사리 마을 입구),생활방범,1,200,정남,30,2020-06-01,054-330-6663,36.0460203,129.0525744,2022-11-29
영천시청,경상북도 영천시 임고면 삼매리 삼매매곡길,경상북도 영천시 임고면 삼매리 580-2 (삼매 1리 마을입구),생활방범,1,200,정북,30,2020-06-01,054-330-6663,36.0559634,128.9984827,2022-11-29
영천시청,경상북도 영천시 임고면 수성리 운주로,경상북도 영천시 임고면 수성리 729-6 (폐비닐수집장 근처),생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,36.056207,129.115817,2022-11-29
영천시청,경상북도 영천시 임고면 우항리 효자로,경상북도 영천시 임고면 우항리 706 (우항리 입구),생활방범,1,200,정서,30,2016-06-01,054-330-6663,36.0064567,128.9886678,2022-11-29
영천시청,경상북도 영천시 임고면 신선로 751-1,경상북도 영천시 임고면 평천리 763 (선원리 큰마을 입구),생활방범,1,200,남동,30,2018-08-01,054-330-6663,36.0424408,128.9831161,2022-11-29
영천시청,경상북도 영천시 자양면 보현리 상기길,경상북도 영천시 자양면 보현리 1243 (상기마을 진입로 쉼터앞),생활방범,1,200,북동,30,2016-10-01,054-330-6663,36.135707,129.035451,2022-11-29
영천시청,경상북도 영천시 자양면 보현리 별빛로,경상북도 영천시 자양면 보현리 2747 (보현 3리 입구),생활방범,1,200,북동,30,2016-06-01,054-330-6663,36.1380222,129.0337735,2022-11-29
영천시청,경상북도 영천시 화남면 신호리 천문로,경상북도 영천시 화남면 신호리 892-2,생활방범,1,200,북동,30,2013-07-01,054-330-6663,36.0287239,128.9311509,2022-11-29
영천시청,경상북도 영천시 화남면 신호리 천문로,경상북도 영천시 화남면 신호리 892-2,생활방범,1,200,북남,30,2013-07-01,054-330-6663,36.0287239,128.9311509,2022-11-29
영천시청,경상북도 영천시 화남면 신호리 천문로,경상북도 영천시 화남면 신호리 892-2,생활방범,1,200,정북,30,2013-07-01,054-330-6663,36.0287239,128.9311509,2022-11-29
영천시청,경상북도 영천시 화남면 신호리 천문로,경상북도 영천시 화남면 신호리 892-2,생활방범,1,200,정남,30,2013-07-01,054-330-6663,36.0287239,128.9311509,2022-11-29
영천시청,경상북도 영천시 화남면 신호리 천문로,경상북도 영천시 화남면 신호리 892-2,생활방범,1,200,정동,30,2013-07-01,054-330-6663,36.0287239,128.9311509,2022-11-29
영천시청,경상북도 영천시 화남면 신호리 천문로,경상북도 영천시 화남면 신호리 892-2,생활방범,1,200,정서,30,2013-07-01,054-330-6663,36.0287239,128.9311509,2022-11-29
영천시청,경상북도 영천시 자양면 신방리 신방로,경상북도 영천시 자양면 신방리 788-3 (신방리 삼거리),생활방범,1,200,북서,30,2020-06-01,054-330-6663,36.0674073,129.0751899,2022-11-29
영천시청,경상북도 영천시 자양면 용산리 원각길,경상북도 영천시 자양면 용산리 405-6 (용산마을 진입로 입구),생활방범,1,200,북동,30,2016-10-01,054-330-6663,36.085833,129.0364063,2022-11-29
영천시청,경상북도 영천시 작산동 칠백로,경상북도 영천시 작산동 375-1 (도남교 앞),생활방범,1,130,정서,30,2013-05-01,054-330-6663,35.9371614,128.9364942,2022-11-29
영천시청,경상북도 영천시 중앙동1길 80 (평화의 소녀상),경상북도 영천시 문외동 245-3 (평화의 소녀상),생활방범,1,200,북동,30,2017-12-01,054-330-6663,35.975447,128.9330008,2022-11-29
영천시청,경상북도 영천시 청통면 계지리 금송로,경상북도 영천시 청통면 계지리 725-1 (계지2리 마을 입구),생활방범,1,200,정북,30,2020-06-01,054-330-6663,36.0093959,128.808573,2022-11-29
영천시청,경상북도 영천시 청통면 계포리 용내길,경상북도 영천시 청통면 계포리 406-58 (순복음 청통교회),생활방범,1,200,360도전방면,30,2014-05-01,054-330-6663,36.002109,128.8190705,2022-11-29
영천시청,경상북도 영천시 청통면 대평리 사일로,경상북도 영천시 청통면 대평리 1180 (금호읍 성천리 사거리부근),생활방범,1,200,정서,30,2020-06-01,054-330-6663,35.9432385,128.8628475,2022-11-29
영천시청,경상북도 영천시 청통면 우천리 어부길,경상북도 영천시 청통면 우천리 985,생활방범,1,200,360도전방면,30,2021-06-01,054-330-6663,35.988127,128.865915,2022-11-29
영천시청,경상북도 영천시 청통면 치일리 청통로,"경상북도 영천시 청통면 치일리 593 (은해사 주차장, 치일교)",생활방범,1,200,남서,30,2015-06-01,054-330-6663,35.9915365,128.7992315,2022-11-29
영천시청,경상북도 영천시 화남면 귀호리 귀호1길,경상북도 영천시 화남면 귀호리 627-1 (귀호 1리 마을입구),생활방범,1,200,북서,30,2020-06-01,054-330-6663,36.057568,128.8759034,2022-11-29
영천시청,경상북도 영천시 조교동 호국로,경상북도 영천시 조교동 429-5 (동부초교 정문),생활방범,1,200,360도전방면,30,2018-08-01,054-330-6663,35.9775638,128.9600558,2022-11-29
영천시청,경상북도 영천시 조교동 호국로,경상북도 영천시 조교동 429-5 (동부초교 정문),생활방범,1,200,정북,30,2011-07-01,054-330-6663,35.9775638,128.9600558,2022-11-29
영천시청,경상북도 영천시 조교동 호국로,경상북도 영천시 조교동 429-5 (동부초교 정문),생활방범,1,200,정남,30,2018-08-01,054-330-6663,35.9775638,128.9600558,2022-11-29
영천시청,경상북도 영천시 조교동 호국로,경상북도 영천시 조교동 429-5 (동부초교 정문),생활방범,1,200,남동,30,2018-08-01,054-330-6663,35.9775638,128.9600558,2022-11-29
영천시청,경상북도 영천시 조교동 호국로,경상북도 영천시 조교동 429-5 (동부초교 정문),생활방범,1,200,북서,30,2018-08-01,054-330-6663,35.9775638,128.9600558,2022-11-29
영천시청,경상북도 영천시 화남면 금호리 구전로,경상북도 영천시 화남면 금호리 1013-1,생활방범,1,200,북서,30,2020-06-01,054-330-6663,36.0746254,128.9055852,2022-11-29
영천시청,경상북도 영천시 화남면 금호리 금호1길,경상북도 영천시 화남면 금호리 1132-2 (금호리 마을 입구),생활방범,1,200,북동,30,2015-06-01,054-330-6663,36.0682667,128.9025755,2022-11-29
영천시청,경상북도 영천시 화남면 천문로 1305,경상북도 영천시 화남면 대천리 488-3 (대천2리 입구),생활방범,1,200,정남,30,2021-06-01,054-330-6663,36.039914,128.908582,2022-11-29
영천시청,경상북도 영천시 화남면 천문로 1709,경상북도 영천시 화남면 삼창리 100-1 (영천전자고등학교 부근),생활방범,1,200,정남,30,2017-06-01,054-330-6663,36.068182,128.8986926,2022-11-29
영천시청,경상북도 영천시 양지길 133 (화룡동),경상북도 영천시 화룡동 583-3 (양지마을 입구),생활방범,1,200,정북,30,2022-09-01,054-330-6663,35.977166,128.9161964,2022-11-29
영천시청,경상북도 영천시 화북면 상송리 상송안길,경상북도 영천시 화북면 상송리 48 (보건진료소 앞),생활방범,1,200,남동,30,2020-06-01,054-330-6663,36.1525684,128.9190878,2022-11-29
영천시청,경상북도 영천시 화북면 오동안길 16,경상북도 영천시 화북면 오산리 1167 (오동리 입구 ),생활방범,1,200,북동,30,2020-06-01,054-330-6663,36.0877909,128.9122357,2022-11-29
영천시청,경상북도 영천시 화북면 오산리 오공길,"경상북도 영천시 화북면 오산리 1492-33 (오산리, 공덕리 입구)",생활방범,1,200,정남,30,2020-06-01,054-330-6663,36.0845933,128.9111663,2022-11-29
영천시청,경상북도 영천시 화북면 옥계리 천문로,경상북도 영천시 화북면 옥계리 358-4 (옥계삼거리),생활방범,1,200,정동,30,2020-06-01,054-330-6663,36.118243,128.9358683,2022-11-29
영천시청,경상북도 영천시 화북면 자천리 자천길,경상북도 영천시 화북면 자천리 1679,생활방범,1,200,360도전방면,30,2020-06-01,054-330-6663,36.108523,128.915832,2022-11-29
영천시청,경상북도 영천시 화북면 자천리 화북길,경상북도 영천시 화북면 자천리 566-2,생활방범,1,200,정북,30,2014-12-01,054-330-6663,36.1142932,128.9252627,2022-11-29
영천시청,경상북도 영천시 화산면 가상리 가래실로,경상북도 영천시 화산면 가상리 906-2 (가상 삼거리),생활방범,1,200,정서,30,2020-06-01,054-330-6663,36.0402948,128.8788536,2022-11-29
영천시청,경상북도 영천시 화산면 당지리 신화로,경상북도 영천시 화산면 당지리 178-1 (당지저수지 입구),생활방범,1,200,정북,30,2016-06-01,054-330-6663,36.0551956,128.839021,2022-11-29
영천시청,경상북도 영천시 화산면 대안리 대안2길,경상북도 영천시 화산면 대안리 1048 (대안2리 입구),생활방범,1,200,360도전방면,30,2017-06-01,054-330-6663,36.0276398,128.8157436,2022-11-29
영천시청,경상북도 영천시 화산면 석촌1길 17,경상북도 영천시 화산면 삼부리 434-3 (석촌교회 앞),생활방범,1,200,남동,30,2018-08-01,054-330-6663,36.008163,128.875761,2022-11-29
영천시청,경상북도 영천시 화산면 가래실로 162,경상북도 영천시 화산면 암기리 544-1 (암기리 마을회관 앞),생활방범,1,200,정북,30,2020-06-01,054-330-6663,36.0148775,128.887192,2022-11-29
